Baseline (mV),Mem Tau Min (ms),Mem Tau Deltav (ms),Baseline Stability,Threshold (ms),Threshold (mV),HW Left (ms),HW Right (ms),HW (mV),FW Left (ms),FW Right (ms),FW (mV),AUC,AUC Left,AUC Right,Min Velocity (ms),Min Velocity,Max Velocity (ms),Max Velocity,AHP (ms),AHP (mV),Spike (ms),Spike (mV),Rheobase (pA),HW (ms),FW (ms),Sag (mV),Sag (ms),FI Midpoint,FI Slope,FI Max Gain,FI Max Current,Delta V (mV) Membrane Resistance,AUC Vscale,AUC Offset,Max Freq (Hz),Resting Potential (mV),cell_type
-71.98387283019757,43.33333333333334,37.16666666666666,0.7321012647024385,491.85,-32.46733929626051,492.2010378976693,492.7413319865562,4.676952003591866,491.85,493.04,-32.46733929626052,405.6955691283468,153.857417102718,251.9347276545036,492.65,-15.29249883864656,492.15,30.64255190920631,493.85,-49.74129506126914,492.4,41.87394258101578,150.0,0.5402940888869523,1.189999999999984,-0.3636209377944617,4729.75,213.4054537836749,45.75716658856602,0.1296628890438427,213.4134134134134,137.2122995742554,,,60.00000000000001,14.1,MSN
-73.4590984768133,46.33333333333334,41.33333333333334,0.4961085738903119,571.525,-30.53522167653058,571.8690581121992,572.3603727455468,1.584611183531642,571.525,572.6324999999999,-30.53522167653058,322.1354498040448,138.4778011311546,183.7375689071465,572.275,-14.18255994693005,571.85,25.5368290507136,575.75,-53.8850718020531,572.075,33.74261015105471,212.5,0.491314633347514,1.107499999999987,-0.1972388992756144,4902.0,281.9802435471717,46.47546670722249,0.1017834369708961,281.8818818818819,117.1846464905516,,,45.00000000000001,10.9,MSN
-73.5455357798298,52.83333333333334,45.83333333333334,0.7052769234426073,672.675,-30.44478213211103,672.9950646803013,673.5301620457323,4.019022988857364,672.675,673.815,-30.44478213211103,371.819670207248,144.9790748693583,226.9258473049792,673.475,-14.77452790493487,672.975,28.26645726979617,684.075,-50.555251198284,673.2,38.51945970761318,237.5,0.535097365431028,1.140000000000015,-0.1359949981273481,4525.0,311.6243207173221,40.49380281614813,0.09222655705390359,311.5115115115115,94.33952814849759,-55.85005775000569,606.6925562474413,33.92857142857143,12.3,MSN
-72.74457842053518,65.58333333333333,59.91666666666666,0.4185992427999726,627.1,-36.7344417812611,627.4729420722952,628.11525065355,-2.885224915322927,627.1,628.5125,-36.7344417812611,441.3625578607514,158.9729121706955,282.4346325890381,628.0,-11.47759653737105,627.425,24.38578324554371,640.5,-54.50992703489416,627.7,30.98009473415487,100.0,0.6423085812549232,1.412500000000023,-0.2354752514996825,4165.75,170.6510074714392,41.74113938185654,0.1241316165539015,170.5705705705706,217.8067839841227,,,53.57142857142858,13.1,MSN
-74.72548732931787,25.0,19.08333333333333,0.3026257090656496,603.15,-24.31133668831506,603.5138254211375,604.0618229824081,7.266353433837675,603.15,604.355,-24.31133668831506,346.7850471935391,136.3104366895911,210.5459585726713,604.0,-13.31105164061854,603.45,25.75881809744865,611.375,-43.1720939394796,603.725,38.88121766726461,400.0,0.5479975612705914,1.205000000000013,-0.1999285885585564,4407.5,405.6226471242402,4.274865366745177,0.564540096458499,400.0,84.64902680413172,,,7.857142857142857,11.4,MSN
-71.18202061969647,33.16666666666666,30.25,0.5299868914767288,634.4,-28.65243475313643,634.7157481305441,635.1640826971516,5.945674759442433,634.4,635.3975,-28.65243475313644,310.4961201075411,129.3500320157549,181.2420403110394,635.1,-18.07968051538841,634.675,32.88709500790286,643.675,-48.2778184234739,634.9,40.59134619583791,175.0,0.4483345666074285,0.9974999999999739,-0.2646642249387376,4475.5,272.0197516198225,50.36585966071534,0.1567043570906641,271.8718718718719,126.4952841780451,249.1353031596528,-956.4028230922946,75.0,12.6,MSN
-76.14578622475969,40.58333333333334,37.33333333333334,0.6501263463018234,744.7750000000001,-39.20919688313883,745.1152642657821,745.6273410803556,-1.184199838255239,744.7750000000001,745.9399999999999,-39.20919688313883,393.518860727036,143.7475865675478,249.8520614510573,745.575,-16.22156097995808,745.075,34.46567753680832,759.225,-57.14911831410187,745.3,36.87510533213118,100.0,0.5120768145734758,1.164999999999935,-0.1915155498038992,4050.75,211.2926300817351,49.95570977238841,0.151879211882509,211.4114114114114,177.6635823527209,,,76.78571428571429,10.6,MSN
-70.60597399789195,49.83333333333334,45.58333333333334,0.3523880325339424,609.125,-33.44573079624626,609.4884203722056,610.0605904641299,0.5207550155261469,609.125,610.3475000000001,-33.44573079624626,387.6017702872999,161.9813418019628,225.6972047993587,610.025,-13.94412954941831,609.425,26.36723122037422,613.45,-53.30954723388959,609.725,34.52367854378708,137.5,0.572170091924221,1.222500000000025,-0.2816195629666325,4345.25,226.2135304790285,49.0306709909661,0.1403821991921284,226.2262262262262,153.7661110818821,3.882292606026849,437.1680428970681,68.57142857142857,13.1,MSN
-71.65600463442438,34.83333333333334,30.41666666666667,0.4341887772466677,735.775,-26.08724041216067,736.1415152712738,736.8022910432785,6.930597214469415,735.775,737.1725,-26.08724041216067,439.0283128823448,187.0513223312027,252.0321109926823,736.725,-11.54337016453956,736.075,23.48138688112893,748.5,-45.16998608467181,736.425,39.95826975568194,212.5,0.6607757720047118,1.39749999999998,-0.2300287014355824,4292.75,298.844272259816,42.84611837657403,0.09529879448761491,298.6986986986987,105.2431759479594,,,38.21428571428572,14.5,MSN
-71.85325703313916,36.08333333333334,30.66666666666667,0.3498149115545503,651.175,-31.15185498654184,651.5261906407957,652.0842781352542,5.238211973186811,651.175,652.3575000000001,-31.15185498654184,403.2664239413689,164.2915419498359,239.0598734253225,652.05,-15.94202022090001,651.475,31.44828577239799,661.75,-53.02178500428607,651.75,41.65195472997598,162.5,0.5580874944585332,1.182500000000005,-0.2546101490089399,4617.5,279.4519746080896,56.72395479944242,0.09392556710438171,279.4794794794795,94.55610222098545,1.063237163978778,412.3863266018661,48.57142857142858,11.1,MSN
