Peak (ms),Timestamp (ms),Est Tau (ms),Rise Time (ms),Rise Rate (pA/ms),Amplitude (pA),Fit Amplitude (pA),Fit Tau (ms),Amp Offset (pA),Start (ms),IEI (ms),Acquisition,Holding Current (pA)
742.6,20742.6,4.156505544687297,2.3,5.815906295211135,13.376584478985608,-9.370585873162597,3.587112005718698,0.40420583467433907,7382,83.69999999999993,3,-43.38750756577368
826.3,20826.3,0.7731373983933736,3.2,2.249262554256738,7.197640173621563,-7.590657831661029,0.5564558761277479,0.2990341798392723,8215,462.9000000000001,3,-43.38750756577368
1289.2,21289.2,2.241315304605814,1.5,25.36878138709359,38.05317208064039,-33.5109769845842,2.01415555063382,0.11889180850307474,12849,251.20000000000005,3,-43.38750756577368
1540.4,21540.4,0.9139521584145769,2.4,3.4115816378718375,8.18779593089241,-8.713412344514651,0.7354136343481763,0.0016575344463932188,15357,112.39999999999986,3,-43.38750756577368
1652.8,21652.8,3.7509943125125575,2.3,6.018807035535054,13.843256181730624,-11.912142177455404,2.192643400410604,-0.7404659140487091,16480,74.20000000000005,3,-43.38750756577368
1727.0,21727.0,2.5967696646406693,3.4,1.9875784875034053,6.7577668575115775,-6.623788281997078,2.0615811392482755,-0.06692763046702538,17216,45.0,3,-43.38750756577368
1772.0,21772.0,4.783926064152911,2.1,12.646387591627148,26.55741394241701,-25.47873821449623,4.0606590874903326,-0.3050214421809118,17675,148.4000000000001,3,-43.38750756577368
1920.4,21920.4,1.0720505229608535,2.2,2.0903957689893926,4.598870691776664,-2.7301667639156912,22.98461261624572,1.0537274988463063,19157,137.19999999999982,3,-43.38750756577368
2057.6,22057.6,5.87883989946422,1.9,9.314131187162824,17.696849255609365,-16.500857087335913,4.091938673690419,0.6746795195194536,20532,76.0,3,-43.38750756577368
2133.6,22133.6,2.784630303445738,1.6,27.391994878316712,43.82719180530674,-42.768465031569995,3.0293834573367664,1.1828718380971937,21293,388.4000000000001,3,-43.38750756577368
2522.0,22522.0,3.206192345019372,1.8,12.521245677752367,22.53824221995426,-24.83427039517979,2.365308084180623,-0.3865014530996652,25177,21.300000000000182,3,-43.38750756577368
2543.3,22543.3,3.8934823216481163,2.7,2.412992398122588,6.515079474930988,-5.16442747839258,1.6829248255590188,-0.19425646007276393,25385,314.7999999999997,3,-43.38750756577368
2858.1,22858.1,4.419519678550569,1.9,10.68339471759839,20.29844996343694,-21.08936573355519,3.58437629475295,0.7487108460439031,28538,128.70000000000027,3,-43.38750756577368
2986.8,22986.8,1.288545301310296,1.4,30.53730338866185,42.752224744126586,-41.79602175457185,1.193148323377533,0.22418872324820338,29825,14.899999999999636,3,-43.38750756577368
3001.7,23001.7,1.6633368529146537,2.3,1.9720153227399515,4.535635242301888,-3.6739402910413292,0.6440437958330228,-0.3647622537315974,29974,34.40000000000009,3,-43.38750756577368
3036.1,23036.1,2.4614882406240213,1.7,11.914746755357498,20.255069484107747,-21.208547142553677,2.569616333236367,0.12024666920229193,30317,144.9000000000001,3,-43.38750756577368
3181.0,23181.0,3.249487171931469,2.3,3.9269423982157026,9.031967515896115,-33218.67711881241,194953.2528196474,33213.84707615945,31765,17.199999999999818,3,-43.38750756577368
3198.2,23198.2,0.9602674427624152,1.3,13.84554273562334,17.999205556310343,-16.565851623874234,1.242227788083639,1.0052394283679287,31939,218.5,3,-43.38750756577368
3416.7,23416.7,5.574973041145131,3.7,4.369034114136968,16.165426222306785,-15.399422801534437,5.90248323635542,0.3320967461652677,34115,41.20000000000027,3,-43.38750756577368
3457.9,23457.9,0.9683741692446347,1.3,9.513902433836645,12.368073163987638,-12.56791494707938,0.9607664471998996,0.6170336834991336,34535,42.90000000000009,3,-43.38750756577368
3500.8,23500.8,2.8290076563447655,1.5,38.656671332605015,57.98500699890752,-51.88034559418582,2.4992096542315827,-1.2588083470768532,34965,34.59999999999991,3,-43.38750756577368
3535.4,23535.4,3.552849752183829,2.0,7.914082648777394,15.828165297554788,-15.535553077596216,3.4413146056005792,-0.2594741167952863,35310,386.5,3,-43.38750756577368
3921.9,23921.9,4.427361059752002,2.3,6.5096604172287424,14.972218959626106,-14.988175949702438,3.9602767700373467,1.0669956348376657,39173,81.69999999999982,3,-43.38750756577368
4003.6,24003.6,2.671409889065399,1.5,33.31498463011723,49.97247694517584,-46.69127017895435,2.695179909123661,1.4026914443948026,39994,177.0999999999999,3,-43.38750756577368
4180.7,24180.7,1.4284830726734072,1.5,11.702064289230762,17.553096433846143,-17.797529477035575,2.400712780569696,1.6484177316626136,41763,327.10000000000036,3,-43.38750756577368
4507.8,24507.8,1.3499729711438704,2.7,1.9637695785550766,5.3021778620987075,-5.031203876370279,0.8522335144924489,0.3134542949161217,45028,31.199999999999818,3,-43.38750756577368
4539.0,24539.0,3.022720690699498,1.5,43.71866606918952,65.57799910378428,-64.02069735182133,2.4531469091092037,1.193549251947725,45348,77.30000000000018,3,-43.38750756577368
4616.3,24616.3,4.225262574125372,3.0,4.506235874230333,13.518707622690998,-14.427280938407035,2.8674432926860756,0.13292813363543388,46113,44.19999999999982,3,-43.38750756577368
4660.5,24660.5,2.868045626951789,1.9,7.33865321245042,13.943441103655797,-14.793824299216842,1.9416087306302918,0.7170069802437876,46561,190.69999999999982,3,-43.38750756577368
4851.2,24851.2,4.760548343150731,1.7,13.10599137757086,22.28018534187046,-19.199560851930737,3.2718484963094845,1.3281816731759026,48468,276.5,3,-43.38750756577368
5127.7,25127.7,1.0435109309932158,2.0,9.581334886174348,19.162669772348696,-22.159972203536054,1.7581594372520237,-0.07864990738603221,51233,227.10000000000036,3,-43.38750756577368
5354.8,25354.8,3.3917029961769005,1.5,18.974496358379888,28.46174453756983,-25.72753521252974,3.50129909278112,0.4096428877868861,53505,70.69999999999982,3,-43.38750756577368
5425.5,25425.5,6.078628416907304,2.7,14.500577980985716,39.151560548661436,-43.87159944294591,4.807671999813477,1.6045630045671895,54206,47.80000000000018,3,-43.38750756577368
5473.3,25473.3,3.9242936243077566,1.4,19.525931897195438,27.33630465607361,-24.026963682751475,2.320007722971984,0.5514922652613572,54691,28.399999999999636,3,-43.38750756577368
5501.7,25501.7,2.949160539022705,1.4,27.277114695157316,38.18796057322024,-31.3790156723522,1.8435985913117903,-2.0560489764452785,54974,15.600000000000364,3,-43.38750756577368
5517.3,25517.3,1.8313176497118548,1.4,11.12417642053767,15.573846988752738,-15.10775476303013,1.4299516059328274,-0.14447494716682102,55130,85.19999999999982,3,-43.38750756577368
5602.5,25602.5,2.0044428035216697,1.4,13.160152243103411,18.424213140344776,-15.489088770356519,1.8915756909867025,-0.868142532960233,55981,34.0,3,-43.38750756577368
5636.5,25636.5,3.158137427471229,1.5,8.20465635269585,12.306984529043774,-12.519833856449765,2.3405580888299844,-0.048431162337453815,56324,87.5,3,-43.38750756577368
5724.0,25724.0,1.177105032937834,1.9,2.7442244001185383,5.214026360225223,-4.85515945281588,0.8111561367139747,0.2222681029004893,57195,67.39999999999964,3,-43.38750756577368
5791.4,25791.4,1.929389374490711,1.3,8.912135259296,11.585775837084801,-9.087973058565302,0.6543739862727432,-3.374895444043352,57871,17.100000000000364,3,-43.38750756577368
5808.5,25808.5,2.048261461067159,1.4,23.131927817424923,32.38469894439489,-27.771504929688547,1.52718227147558,-1.5121007822716308,58042,13.600000000000364,3,-43.38750756577368
5822.1,25822.1,0.8580083573819138,1.3,11.082989799218119,14.407886738983555,-14.81456867448838,0.5545968801127312,-2.126344292523644,58177,21.699999999999818,3,-43.38750756577368
5843.8,25843.8,1.9446684707363602,1.5,14.34028761659657,21.510431424894854,-20.450314898982032,1.8631269300824802,-1.116967076456586,58395,24.699999999999818,3,-43.38750756577368
5868.5,25868.5,5.234716034286976,1.4,11.014730436405818,15.420622610968143,-10.276140318265556,4.314249348533189,0.05151025943557358,58642,45.5,3,-43.38750756577368
5914.0,25914.0,1.0593453267763835,2.8,1.9775427767428277,5.537119774879917,-5.148952372097389,0.7117531913451767,0.007561778608529425,59090,69.30000000000018,3,-43.38750756577368
5983.3,25983.3,1.1400479761476163,1.5,4.568709607001922,6.853064410502883,-12.72162756010776,3.0968143734633524,0.22046362529243352,59790,34.30000000000018,3,-43.38750756577368
6017.6,26017.6,4.2308532106297205,3.5,2.9124134641552524,10.193447124543383,-7.979440833812359,2.2117203590005494,-2.269594920899335,60125,11.299999999999272,3,-43.38750756577368
6028.9,26028.9,4.700891719991342,1.4,3.6860067213032432,5.16040940982454,-14349.167804595423,102047.325533024,14345.775340585042,60246,11.300000000000182,3,-43.38750756577368
6040.2,26040.2,2.2331647553437506,1.3,10.000023119448597,13.000030055283176,-11.999356992917198,1.609648294845501,0.26629378647145713,60360,29.0,3,-43.38750756577368
6069.2,26069.2,0.7881516562825709,1.0,4.3320543365706605,4.3320543365706605,-3.3346772615706124,0.307383961176413,0.15984585887666025,60682,34.19999999999982,3,-43.38750756577368
6103.4,26103.4,1.6909464704382118,1.4,9.810084783508456,13.734118696911839,-13.747524888730721,1.217580719111996,0.4150216341757483,60992,26.900000000000546,3,-43.38750756577368
6130.3,26130.3,4.248198946258344,1.4,7.936786926580901,11.11150169721326,-8.477496136438358,1.1552618365196288,-1.1791761527107436,61261,18.5,3,-43.38750756577368
6148.8,26148.8,7.6874250922432115,1.4,10.24609972562963,14.34453961588148,-9.51454324303428,7.081760187091141,1.7833186496840565,61446,60.399999999999636,3,-43.38750756577368
6209.2,26209.2,4.9313526856713,1.4,9.069473603014595,12.697263044220433,-10.289694216536232,4.821102925905337,2.2473999211640017,62048,90.5,3,-43.38750756577368
6299.7,26299.7,1.1423503496291232,1.4,5.49847260840567,7.697861651767938,-7.565853082968269,0.5850272726401394,-0.13653480414196842,62954,16.600000000000364,3,-43.38750756577368
6316.3,26316.3,2.782108335441444,1.5,7.579235910942923,11.368853866414383,-11.922744330257313,3.8460630063237584,1.920528457264745,63123,84.80000000000018,3,-43.38750756577368
6401.1,26401.1,1.6073893759057682,1.5,10.785804139190164,16.178706208785247,-14.059694179878951,1.3609543165363323,0.8905642711888305,63967,52.29999999999927,3,-43.38750756577368
6453.4,26453.4,8.613786199959577,1.9,4.751211888631113,9.027302588399115,-9.358681705779114,6.070541912977313,1.5940116714667414,64490,44.30000000000018,3,-43.38750756577368
6497.7,26497.7,3.704433147898089,1.4,15.254196934852777,21.355875708793885,-18.669500742831897,2.0520132814761767,-1.5163465713545718,64935,24.5,3,-43.38750756577368
6522.2,26522.2,1.1618256112247765,1.5,15.32929206319803,22.993938094797045,-27.15428896618581,1.3498901815064432,0.7873211189170983,65178,75.90000000000055,3,-43.38750756577368
6598.1,26598.1,3.40522428592667,1.7,22.931233511436375,38.98309696944184,-39.331544400902054,2.4471584002269253,-1.8814858451702456,65938,19.0,3,-43.38750756577368
6617.1,26617.1,1.1118112301381189,1.5,18.932581846298792,28.398872769448186,-26.94023599274796,1.11744504332172,0.5406265870050787,66127,43.29999999999927,3,-43.38750756577368
6660.4,26660.4,5.6625952665606745,2.4,6.446584759132536,15.471803421918086,-14.965272089753858,5.891408124673853,1.11530212800206,66560,34.20000000000073,3,-43.38750756577368
6694.6,26694.6,2.1851029351819307,1.3,16.39819728669161,21.317656472699092,-19.42853382755699,1.6729713563091348,0.5935675469443065,66904,85.5,3,-43.38750756577368
6780.1,26780.1,9.77938419869606,1.8,8.880537913263344,15.984968243874022,-7.668303705769437,10.723832323242164,-0.25041427703934666,67757,375.09999999999945,3,-43.38750756577368
7155.2,27155.2,2.405181905844074,1.6,39.999950206400285,63.999920330240464,-61.32538562624972,2.5754498837490787,-0.19654274725385085,71509,215.69999999999982,3,-43.38750756577368
7370.9,27370.9,5.7908209248620555,1.4,3.7421567938604388,5.239019511404614,-6.172342897642468,5.225091704997522,1.6360500778618332,73668,179.40000000000055,3,-43.38750756577368
7550.3,27550.3,0.7918984005285893,1.5,3.8216727189548934,5.73250907843234,-5.615439350312501,0.393374000596995,-2.333536428199336,75459,23.699999999999818,3,-43.38750756577368
7574.0,27574.0,5.9284925305604705,2.9,5.275295480903934,15.298356894621408,-15.22612883097309,5.835363010210363,1.476392717244206,75689,105.39999999999964,3,-43.38750756577368
7679.4,27679.4,2.73377606033755,1.5,15.059893291713408,22.58983993757011,-20.14646017759311,1.9798872379229746,0.50875213006925,76751,63.30000000000018,3,-43.38750756577368
7742.7,27742.7,5.300089999665215,1.8,8.535065970199657,15.363118746359381,-14.973013564017243,4.060837930861276,0.899683578684145,77384,210.19999999999982,3,-43.38750756577368
7952.9,27952.9,2.0028729065234074,1.5,20.25094581922361,30.376418728835414,-29.376732053133193,1.9969150591547864,0.6001685253033865,79486,99.5,3,-43.38750756577368
8052.4,28052.4,3.403813427845307,1.4,13.873210216265264,19.42249430277137,-17.93362899226686,3.1902303858548726,1.1127321063468505,80482,32.5,3,-43.38750756577368
8084.9,28084.9,1.9295358729868894,2.6,2.339943338650596,6.08385268049155,-6.020459085780052,1.2046743199710241,0.9140928349194604,80799,367.60000000000036,3,-43.38750756577368
8452.5,28452.5,3.1192468635606927,2.0,11.994475481724452,23.988950963448904,-26.98863850517864,2.5110942244143835,1.0747062099936098,84481,224.70000000000073,3,-43.38750756577368
8677.2,28677.2,3.371968018989719,1.5,20.3439875477872,30.5159813216808,-21.593736518594604,4.328274173902831,0.9026102623537242,86729,378.89999999999964,3,-43.38750756577368
9056.1,29056.1,4.781932294438593,1.8,8.918198232644405,16.05275681875993,-13.847330638442484,5.014127226438193,1.078390107366242,90517,345.39999999999964,3,-43.38750756577368
9401.5,29401.5,5.269832503426005,1.8,7.790164175012481,14.022295515022465,-18.03570855802736,5.148199388466352,1.2156906698104752,93972,49.29999999999927,3,-43.38750756577368
9450.8,29450.8,4.649759499318316,1.9,12.43525340148514,23.626981462821764,-25.086860248760697,4.165899467964011,1.8397836203125992,94465,506.0,3,-43.38750756577368
9956.8,29956.8,3.647142283045105,1.6,17.53886206560524,28.062179304968385,-24.072040904804815,3.5081375167163267,0.681711522571316,99525,0.0,3,-43.38750756577368
4.2,30004.2,3.0236259152891307,2.5,8.459223106269869,21.14805776567467,-21.987094157404286,2.2411278177271146,-0.3022358540167737,0,136.10000000000002,4,-42.696650397328725
140.3,30140.3,5.37068292369031,2.1,6.305194044608628,13.240907493678119,-17.068449097802045,4.669529238987984,0.34087704234487054,1359,83.19999999999999,4,-42.696650397328725
223.5,30223.5,5.108278469236393,4.4,1.851033517109721,8.144547475282772,-7.833244928220847,3.1751629673586255,0.7244329936389121,2168,217.8,4,-42.696650397328725
441.3,30441.3,3.258167511961074,1.6,16.003190486448847,25.605104778318157,-22.313785947327677,3.039254161267689,-0.04766381841265941,4369,290.49999999999994,4,-42.696650397328725
731.8,30731.8,3.533884665135065,2.4,1.9665320367374899,4.7196768881699755,-3.711322244917066,1.2297588378747701,0.6309408218141309,7268,41.10000000000002,4,-42.696650397328725
772.9,30772.9,6.461938566355184,1.9,9.998486769129912,18.99712486134683,-19.134715791564044,6.2056125300695575,0.4091606932276516,7686,45.10000000000002,4,-42.696650397328725
818.0,30818.0,4.192627872754383,1.8,4.700438224722387,8.460788804500297,-8.538549057391029,3.6149309928842492,1.1376761578090575,8137,30.899999999999977,4,-42.696650397328725
848.9,30848.9,2.8842930854851145,1.7,13.624697888040856,23.161986409669456,-22.85411624329116,2.4666966916548807,0.3461778791822524,8446,225.80000000000007,4,-42.696650397328725
1074.7,31074.7,4.030288731750625,1.7,2.988553329592156,5.0805406603066645,-12604.493646026847,81698.93657763084,12599.128603771967,10703,11.200000000000045,4,-42.696650397328725
1085.9,31085.9,2.7785425953696175,2.8,8.306403457525033,23.25792968107009,-24.42948622606017,1.8479026482880734,-1.6007627264730924,10810,24.59999999999991,4,-42.696650397328725
1110.5,31110.5,10.008263132124558,2.5,4.912435000564643,12.281087501411607,-11.508906324762114,7.7080007047493755,0.5376555341034881,11059,147.5999999999999,4,-42.696650397328725
1258.1,31258.1,2.133416308309461,1.5,33.18643102500308,49.77964653750462,-44.50640010242963,1.8307017381921362,0.12110796195766048,12538,77.60000000000014,4,-42.696650397328725
1335.7,31335.7,1.9508340917551323,1.5,17.076857682169972,25.61528652325496,-25.239702692440417,1.6336395223706406,0.6714366776669164,13314,514.3,4,-42.696650397328725
1850.0,31850.0,3.748659261280409,2.0,9.136097311251534,18.27219462250307,-18.082108431692625,2.9168195696801815,0.4542098928607664,18456,126.40000000000009,4,-42.696650397328725
1976.4,31976.4,3.0555728948431353,1.6,15.209192001356863,24.334707202170982,-24.55489338103209,3.2054278103811282,0.5771664124359595,19721,511.5999999999999,4,-42.696650397328725
2488.0,32488.0,3.1179754249969847,1.6,13.68621832063297,21.897949313012752,-18.750673034427848,2.6834855056442044,-1.5479331254965825,24837,11.900000000000091,4,-42.696650397328725
2499.9,32499.9,1.1383263020790764,1.5,5.689833761750706,8.53475064262606,-9.337395579020573,3.7494407170490396,1.0233929573023002,24955,127.0,4,-42.696650397328725
2626.9,32626.9,2.340675003409706,1.6,21.531582466900964,34.45053194704155,-31.902279117818427,1.3740960264965842,-2.3714933259236024,26225,17.199999999999818,4,-42.696650397328725
2644.1,32644.1,4.714748161415628,1.7,9.120741543382833,15.505260623750816,-14.583988430428185,4.613855420236226,1.5341874962692517,26398,364.9000000000001,4,-42.696650397328725
3009.0,33009.0,2.2933254945663064,1.4,20.06227825925568,28.08718956295795,-21.9298745984651,2.941881216856781,0.9027631069525489,30046,206.9000000000001,4,-42.696650397328725
3215.9,33215.9,5.584316258036779,2.9,6.514853269373496,18.893074481183138,-20.11049404988841,4.303572474589832,0.6216553308996392,32109,120.5,4,-42.696650397328725
3336.4,33336.4,3.5156911879799737,2.1,5.352248425742434,11.239721694059112,-13.444388762311583,3.5232903319038016,0.5935144658645017,33321,258.0999999999999,4,-42.696650397328725
3594.5,33594.5,4.655324147285137,1.4,9.828202813092622,13.75948393832967,-10.934842978656528,2.9585208455463183,0.38090409824326615,35903,237.69999999999982,4,-42.696650397328725
3832.2,33832.2,4.128956858282618,2.0,3.435908663584656,6.871817327169312,-6.205944545769535,4.072940372744394,0.38831143073957214,38278,114.5,4,-42.696650397328725
3946.7,33946.7,3.822918079592637,1.6,5.50657591448009,8.810521463168143,-6.68805809582225,3.9241067934120033,0.7031135866423022,39424,58.40000000000009,4,-42.696650397328725
4005.1,34005.1,4.875964223397022,1.8,15.73746295303871,28.32743331546968,-28.664758046319058,3.983223710973396,0.16618903530949644,40008,44.30000000000018,4,-42.696650397328725
4049.4,34049.4,1.302096561477083,1.4,3.0450028607560093,4.263004005058413,-5.185076738221209,0.9350612773959962,0.5537289718353401,40451,108.29999999999973,4,-42.696650397328725
4157.7,34157.7,2.0159634178962733,1.4,10.604365961300575,14.846112345820803,-13.02360689267682,0.9750303806831221,-0.5986662271844065,41535,12.400000000000546,4,-42.696650397328725
4170.1,34170.1,4.137318618948484,2.2,2.986139180430648,6.569506196947426,-7.270487363636631,3.1767295862587837,0.8092604488003179,41654,72.0,4,-42.696650397328725
4242.1,34242.1,9.311168774357792,2.0,2.676309640187542,5.352619280375084,-6.9217529680951015,47.22192670923439,4.438580799202158,42376,67.59999999999945,4,-42.696650397328725
4309.7,34309.7,2.3605407557348372,1.7,9.361565564165389,15.91466145908116,-13.54432083122131,3.1259309957324812,1.2472683622291485,43053,159.10000000000036,4,-42.696650397328725
4468.8,34468.8,2.574116121826228,1.6,16.727221654188543,26.76355464670167,-24.9510344491837,2.0501990501923695,0.7824311561090336,44645,72.09999999999945,4,-42.696650397328725
4540.9,34540.9,2.327792432800197,1.9,5.768563813684773,10.960271246001069,-10.312339019701138,1.5954534570107457,1.2490904374192915,45366,28.900000000000546,4,-42.696650397328725
4569.8,34569.8,3.822161250471254,1.5,16.77674417005053,25.165116255075795,-21.59187000479406,1.9839544007156287,-1.915573280524586,45655,24.5,4,-42.696650397328725
4594.3,34594.3,2.8198878992989194,1.4,21.01335652106644,29.418699129493017,-27.642888760052394,2.8134539931859854,1.4403033827264438,45900,271.39999999999964,4,-42.696650397328725
4865.7,34865.7,4.464419372806151,1.9,15.229213315761028,28.93550529994595,-28.277224382464503,3.2764263492780605,-3.2238157664624865,48613,19.800000000000182,4,-42.696650397328725
4885.5,34885.5,4.046415201413038,2.3,4.178357818208389,9.610222981879295,-10.467262170370883,3.540535516643563,-0.5526524803817032,48809,130.69999999999982,4,-42.696650397328725
5016.2,35016.2,0.930171643342328,1.4,3.3898118043841476,4.745736526137806,-5.382331578764139,1.0832204120796578,0.5045840072304878,50118,32.100000000000364,4,-42.696650397328725
5048.3,35048.3,5.81801322424144,2.9,6.197485492007757,17.972707926822494,-20.57623651408721,4.918207357153089,0.8879837375668862,50436,32.899999999999636,4,-42.696650397328725
5081.2,35081.2,2.006295437244262,3.0,3.6806601331637006,11.041980399491102,-11.332959231569335,2.609291530228244,0.8981378480638207,50764,156.69999999999982,4,-42.696650397328725
5237.9,35237.9,2.1701640865037914,1.6,22.49679591704396,35.99487346727034,-37.84669627918145,1.7424244051078033,1.1275647888612017,52336,146.40000000000055,4,-42.696650397328725
5384.3,35384.3,5.0570304640241375,2.1,7.989642264468789,16.778248755384457,-16.42653803158494,4.130545248502155,0.6674206502408573,53798,216.19999999999982,4,-42.696650397328725
5600.5,35600.5,3.8054989952339384,1.5,20.321665656454968,30.482498484682452,-29.383212028496217,2.9381371403695136,-0.00037402471843312645,55963,58.0,4,-42.696650397328725
5658.5,35658.5,2.3344207423950136,1.7,23.726564455772802,40.335159574813765,-42.371085355083686,2.4327947946905524,0.11473271980172357,56541,49.600000000000364,4,-42.696650397328725
5708.1,35708.1,4.994617101688346,1.6,12.010426623643486,19.21668259782958,-19.523219223308605,4.351459573336503,1.5908853114932997,57038,28.599999999999454,4,-42.696650397328725
5736.7,35736.7,4.08861497042235,1.5,16.184674299036203,24.277011448554305,-24.045302193455615,2.9416035137887797,0.15877110091902086,57325,170.5,4,-42.696650397328725
5907.2,35907.2,4.714892963263265,1.8,7.62264831192142,13.720766961458557,-13.514867393509347,4.535599535494739,0.8060145164278968,59028,147.60000000000036,4,-42.696650397328725
6054.8,36054.8,4.202369893051218,3.0,2.1646147074861357,6.493844122458407,-4.243266609854143,3.250011728194859,0.6645469969913052,60500,154.89999999999964,4,-42.696650397328725
6209.7,36209.7,3.217178946774948,1.6,27.25170266997074,43.602724271953186,-39.812025440985046,2.489244815539504,0.19344095877844622,62054,32.900000000000546,4,-42.696650397328725
6242.6,36242.6,3.0133689441856406,2.3,7.094664772203922,16.31772897606902,-16.99154986955436,2.3710220493870935,1.1831205534993436,62382,63.5,4,-42.696650397328725
6306.1,36306.1,1.6821614901622524,1.5,19.698166169394153,29.547249254091227,-40.93337805420106,1.9870292652405521,-1.9891479097560378,63018,19.399999999999636,4,-42.696650397328725
6325.5,36325.5,6.341174883095664,1.8,10.332568730871788,18.598623715569218,-14.176491938960709,3.879535018956056,1.2306164319748383,63211,226.10000000000036,4,-42.696650397328725
6551.6,36551.6,6.997270156652666,3.1,2.1473731487606176,6.656856761157915,-3.743016710484347,1.4340778294705057,-0.4773622823890097,65460,243.39999999999964,4,-42.696650397328725
6795.0,36795.0,3.134688101589563,1.7,14.59878045826486,24.81792677905026,-25.57337911916301,2.7095147324174356,-0.930574718604802,67907,59.399999999999636,4,-42.696650397328725
6854.4,36854.4,2.796822647820227,1.5,10.043793196598546,15.06568979489782,-15.206826133883494,2.5245615720113865,0.6452349619185399,68501,165.80000000000018,4,-42.696650397328725
7020.2,37020.2,1.367595993311261,1.6,4.920100317657199,7.872160508251518,-9.208063731151386,1.200842409048522,1.256460574711443,70159,43.80000000000018,4,-42.696650397328725
7064.0,37064.0,2.796396288598771,1.8,9.776105547977563,17.596989986359613,-16.298449960600607,2.6937631721625874,1.2891734841624192,70596,51.899999999999636,4,-42.696650397328725
7115.9,37115.9,2.584529946073599,1.6,5.139518292326126,8.223229267721802,-8.232504628071192,2.7769490423726846,1.3110879675414433,71118,122.10000000000036,4,-42.696650397328725
7238.0,37238.0,4.116685792733915,1.4,7.272924909928246,10.182094873899544,-10.118534223724255,6.661570171624343,2.1586828378845664,72339,176.39999999999964,4,-42.696650397328725
7414.4,37414.4,3.2911287939554312,1.4,4.177720115721209,5.848808162009693,-7.796355186286687,2.917369315247677,0.829175845227821,74103,433.8000000000002,4,-42.696650397328725
7848.2,37848.2,4.414621658834221,1.8,10.362824440793757,18.653083993428762,-17.5503975651333,4.190924550964655,0.28582394811672795,78439,80.69999999999982,4,-42.696650397328725
7928.9,37928.9,3.929340739568579,2.8,3.2480865583972114,9.094642363512191,-6.896637845218432,1.5485663583092062,-0.26174589660850006,79243,26.200000000000728,4,-42.696650397328725
7955.1,37955.1,1.2717220543985603,1.9,2.4065146853050674,4.572377902079628,-5.059323491952349,0.7369985256810185,0.7711349821348112,79508,116.79999999999927,4,-42.696650397328725
8071.9,38071.9,7.83133365920221,1.6,10.782456651613193,17.25193064258111,-16.764024936027216,9.442707438101017,2.273759597689587,80675,57.600000000000364,4,-42.696650397328725
8129.5,38129.5,3.843054950184887,2.7,6.509329612615703,17.5751899540624,-14.094542070211665,1.7542669640928816,-4.960660304221444,81247,12.0,4,-42.696650397328725
8141.5,38141.5,2.9561033196907376,1.8,11.473576965277987,20.652438537500377,-22.157477770463423,1.8961535071111548,-2.5481639546337096,81372,14.5,4,-42.696650397328725
8156.0,38156.0,2.694315477547934,1.6,17.650874710074326,28.241399536118927,-26.594444647527464,2.362453793546098,1.1297088401028472,81516,325.60000000000036,4,-42.696650397328725
8481.6,38481.6,5.215643715963234,3.1,3.148812495594571,9.76131873634317,-9.923621326938836,3.6772939831381275,1.1069078405227766,84767,55.29999999999927,4,-42.696650397328725
8536.9,38536.9,3.2859894104039995,1.8,10.355969417483232,18.640744951469816,-20.40563157897017,2.6859877509178105,1.374116842598221,85326,50.30000000000109,4,-42.696650397328725
8587.2,38587.2,2.8224130620568757,2.2,4.6218203043385175,10.16800466954474,-8.475875278742487,1.3975911195779336,-1.043895147908976,85827,27.099999999998545,4,-42.696650397328725
8614.3,38614.3,3.116823889959778,1.5,30.703816710286546,46.05572506542982,-39.01478738422352,2.076153919166546,-1.7530667144004168,86100,18.700000000000728,4,-42.696650397328725
8633.0,38633.0,8.000294473717805,2.7,3.740465903104749,10.099257938382824,-8.938756413173907,6.579989290604966,1.8606103362478568,86282,57.0,4,-42.696650397328725
8690.0,38690.0,2.1901478564788706,1.6,13.314537173795108,21.303259478072174,-21.336216598540336,2.112619698182599,0.15070539987530174,86857,52.29999999999927,4,-42.696650397328725
8742.3,38742.3,2.4806250440422444,1.5,54.74775895909706,82.12163843864559,-74.13996662120194,2.3328177049512493,0.18693416193568232,87381,151.8000000000011,4,-42.696650397328725
8894.1,38894.1,5.570906230907712,1.6,11.780940452220037,18.84950472355206,-16.86103520451956,4.983451403124029,2.023062086965791,88898,299.89999999999964,4,-42.696650397328725
9194.0,39194.0,2.1279596448875964,2.1,5.014790660619624,10.531060387301212,-27.312276570292802,3.3021930649961133,-0.35087645035867226,91895,42.20000000000073,4,-42.696650397328725
9236.2,39236.2,4.163645606058708,1.6,8.574048373922295,13.718477398275674,-12.489666108802968,2.6460787361804115,-0.9907784325658824,92319,20.599999999998545,4,-42.696650397328725
9256.8,39256.8,3.174600212078076,3.7,1.4974429906003974,5.540539065221471,-5.118592661609181,2.9819487332454453,0.5707137781741499,92512,189.70000000000073,4,-42.696650397328725
9446.5,39446.5,3.5160030318176725,1.7,5.972604128061431,10.153427017704432,-7.706311605658591,3.2674148076554825,-0.0968768170432894,94421,111.89999999999964,4,-42.696650397328725
9558.4,39558.4,2.029862120910548,1.5,30.050134852217496,45.075202278326245,-38.64696255854684,2.2826005228699273,0.336100387474659,95541,28.5,4,-42.696650397328725
